id,text
2827,<|id|> Sebenernya <|en|> She checks the <|id|> BMKG <|en|> app <|id|> dulu sebelum keluar rumah tiap paginya.
2828,"<|id|> Omong-omong, <|en|> I've been <|id|> trying <|en|> to <|id|> reduce <|en|> my <|id|> energy consumption dengan cara belanja lokal."
2829,<|en|> The <|id|> Lebaran gathering tahun ini bakal lebih ramai dari biasanya.
2830,<|id|> Jujur aja Udah <|en|> coba Slack <|id|> belum? Katanya <|en|> AI assistant <|id|> nya keren banget.
2831,"<|en|> Honestly, <|id|> Aku lagi <|en|> baca buku Man's Search for Meaning <|id|> yang isinya soal <|en|> financial psychology."
2832,"<|en|> Honestly, Gratis ongkir <|id|> kalau belanja di atas 200 ribu di <|en|> Lazada."
2833,"<|id|> Aku beli <|en|> kamera <|id|> tadi di <|en|> Tiktok Shop, <|id|> lagi ada <|en|> free shipping."
2834,"<|id|> Menurutku sih, Aku beli <|en|> sepatu <|id|> tadi di <|en|> Lazada, <|id|> lagi ada <|en|> buy 1 get 1."
2835,<|en|> The grocery bill <|id|> bulan ini lebih besar karena harga <|en|> pasta <|id|> naik.
2836,"<|id|> Kalau dipikir-pikir, <|en|> She went on a <|id|> camping <|en|> solo <|id|> ke Bromo <|en|> minggu <|id|> lalu."
2837,"<|en|> Honestly, Proyek revitalisasi <|id|> kawasan <|en|> Kalibata <|id|> udah mulai kelihatan <|en|> hasil<|id|> -nya."
2838,"<|en|> Fun fact: <|id|> Baru beli <|en|> perlengkapan knitting <|id|> baru, lumayan mahal tapi worth it."
2839,<|en|> Fun fact: <|id|> Kamu masuk divisi <|en|> kreatif <|id|> atau <|en|> sponsorship <|id|> di <|en|> UKM fotografi?
2840,"<|en|> Minggu <|id|> depan aku mau <|en|> staycation <|id|> ke <|en|> Bangkok, <|id|> udah <|en|> booking sim card <|id|> belum? kan?"
2841,"<|en|> By the way, <|id|> Kamu masuk divisi logistik atau <|en|> sponsorship <|id|> di <|en|> coding community?"
2842,"<|en|> By the way, Having a mentor <|id|> dalam keluarga yang suportif itu berkah banget dalam hidup."
2843,"<|en|> To be honest, Using <|id|> R bikin ngerjain <|en|> statistics <|id|> jadi jauh lebih cepat."
2844,"<|en|> The portfolio value <|id|> bulan ini lumayan bagus, naik 50 persen dari bulan lalu."
2845,"<|en|> Honestly, She got tickets to the <|id|> konser depan!"
2846,"<|en|> There's a gala dinner <|id|> besok jam 13.00, ikut ga?"
2847,"<|id|> Baterai <|en|> monitor <|id|> ku cepet banget abis, perlu di-charge mulu."
2848,<|id|> Sebenernya <|en|> I got a 30% discount <|id|> pake voucher yang dikasih Lazada.
2849,"<|id|> Omong-omong, Macet di Gatot Subroto tadi parah banget, sampai 15 jam di jalan."
2850,"<|en|> By the way, <|id|> Minggu depan aku mau <|en|> trip <|id|> ke Lombok, udah <|en|> booking <|id|> tiket pesawat belum?"
2851,"<|en|> The net worth <|id|> bulan ini lumayan bagus, naik 10 persen dari bulan lalu."
2852,<|en|> Fun fact: I recommend Squid Game <|id|> kalau kamu suka <|en|> genre action.
2853,"<|en|> Honestly, <|id|> Aku rutin minum omega-3 sekarang buat <|en|> boost immunity."
2854,"<|id|> Menurutku sih, <|en|> monitor <|id|> ku nge-<|en|> lag <|id|> terus, kayaknya harus di-<|en|> reset <|id|> deh."
2855,"<|id|> Jujur aja Aku beli laptop tadi di <|en|> Tiktok Shop, <|id|> lagi ada <|en|> buy 1 get 1."
2856,<|id|> Aku <|en|> subscribe YouTube Premium <|id|> buat akses semua konten <|en|> exclusive. <|id|> kan?
2857,"<|en|> By the way, <|id|> Aku mau ikut <|en|> meetup <|id|> komunitas <|en|> photography <|id|> bulan depan."
2858,<|id|> Jujur aja <|en|> Have you tried <|id|> fitur <|en|> offline mode <|id|> di <|en|> Notion <|id|> yang baru?
2859,"<|en|> To be honest, I lost my <|id|> koper pas di bandara tadi, panik banget."
2860,"<|en|> By the way, <|id|> Kemarin aku berhasil <|en|> win the tournament <|id|> di <|en|> Mobile Legends <|id|> setelah 3 jam <|en|> grind."
2861,"<|id|> Omong-omong, Tolong kirimin <|en|> backup <|id|> nya lewat <|en|> GitHub <|id|> ya."
2862,"<|en|> To be honest, I value <|id|> kejujuran paling tinggi dalam suatu pertemanan."
2863,"<|id|> Kemarin aku beli <|en|> smartwatch <|id|> baru, RAM nya gila sih."
2864,<|id|> Sebenernya Kamu pakai <|en|> Canva <|id|> versi berapa? Yang baru ada fitur <|en|> offline mode.
2865,<|id|> Restoran <|en|> Mexican <|id|> baru yang di Senopati itu enak banget.
2866,"<|en|> Honestly, <|id|> Kamu pakai <|en|> Trello <|id|> versi berapa? Yang baru ada fitur <|en|> AI assistant."
2867,<|en|> The Lex Fridman podcast <|id|> selalu kasih perspektif baru yang menarik.
2868,<|en|> I recommend The Bear <|id|> kalau kamu suka <|en|> genre documentary.
2869,"<|en|> To be honest, <|id|> Kamu punya rekomendasi <|en|> Middle Eastern <|id|> yang <|en|> authentic <|id|> di Jakarta?"
2870,<|id|> Kemarin aku berhasil <|en|> complete the event <|id|> di <|en|> Minecraft <|id|> setelah 8 jam <|en|> grind. <|id|> kan?
2871,"<|en|> By the way, The senior analyst <|id|> baru mulai kerja minggu depan."
2872,"<|id|> Jujur aja Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Tokyo, <|id|> udah <|en|> booking sim card <|id|> belum?"
2873,<|id|> Jujur aja <|en|> The <|id|> sesak napas sudah berlangsung lebih dari 3 minggu.
2874,"<|en|> By the way, <|id|> Aku beli sepatu tadi di Lazada, lagi ada <|en|> cashback."
2875,"<|en|> By the way, <|id|> Minggu depan aku mau <|en|> trip <|id|> ke Bangkok, udah <|en|> booking <|id|> tiket pesawat belum?"
2876,<|id|> Sebenernya Lagi <|en|> binge-watching series Interstellar <|id|> dari tadi malem.
2877,"<|id|> Nilai UTS ku turun, kayaknya karena kurang <|en|> review."
2878,"<|en|> To be honest, Have you tried the hummus <|id|> di Kemang? Antrian-nya panjang banget."
2879,"<|id|> Menurutku sih, Bikin <|en|> to-do list <|id|> sebelum tidur biar besok pagi langsung fokus."
2880,<|en|> Fun fact: <|id|> Gue lagi belajar <|en|> Go <|id|> buat bikin <|en|> mobile app.
2881,"<|id|> Sebenernya Tarif <|en|> bus <|id|> Damri naik lagi, makin berat buat anak kost."
2882,"<|id|> Kalau dipikir-pikir, <|en|> She went on a kayaking solo <|id|> ke Wakatobi minggu lalu."
2883,"<|en|> To be honest, <|id|> Temen aku lagi curhat soal <|en|> jealousy <|id|> sama pasangannya."
2884,"<|en|> To be honest, <|id|> Aku pasang alarm 66 menit lebih awal buat ga terburu-buru."
2885,<|id|> Jujur aja <|en|> The flight <|id|> ke Lombok tadi <|en|> delayed 2 <|id|> jam.
2886,"<|en|> Fun fact: <|id|> Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Singapore, <|id|> udah <|en|> booking travel insurance <|id|> belum?"
2887,"<|en|> To be honest, <|id|> Aku biasanya <|en|> wind down <|id|> dengan minum kopi sebelum tidur."
2888,"<|en|> To be honest, Turnitin <|id|> aku <|en|> similarity <|id|> nya 5 persen, kata dosen harus lebih rendah."
2889,<|id|> Kamu udah <|en|> check-up <|id|> ke dokter belum tahun ini?
2890,"<|id|> Kalau dipikir-pikir, <|en|> The pottery <|id|> scene di Indonesia udah berkembang pesat belakangan ini."
2891,<|id|> Jujur aja <|en|> Have you tried the local curry <|id|> di <|en|> Seoul? <|id|> Enak banget katanya.
2892,"<|id|> Omong-omong, <|en|> The engineering team <|id|> lagi kerja keras buat nge-<|en|> hit <|id|> target bulan ini."
2893,<|id|> Sebenernya <|en|> We're planning a staycation <|id|> keluarga ke Lombok bulan Januari.
2894,"<|id|> Menurutku sih, Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Tokyo, <|id|> udah <|en|> booking <|id|> tiket pesawat belum?"
2895,"<|en|> To be honest, <|id|> Kemarin aku berhasil <|en|> finish the questline <|id|> di <|en|> Valorant <|id|> setelah 5 jam <|en|> grind."
2896,<|en|> She's been really active in the coding community <|id|> sejak semester satu. kan?
2897,<|id|> Kamu masuk divisi kreatif atau <|en|> sponsorship <|id|> di BEM?
2898,<|en|> I use the Notion <|id|> buat nge-<|en|> track habits <|id|> harian.
2899,"<|en|> By the way, <|id|> Jam <|en|> peak hours <|id|> di kantor itu biasanya antara jam 09.00 sampai 18.00."
2900,"<|en|> By the way, <|id|> Tugasnya minta bikin <|en|> lab report <|id|> soal <|en|> climate change minimal 500 <|id|> kata."
2901,<|en|> The liquidity <|id|> itu penting banget dipahami sebelum mulai <|en|> trading.
2902,"<|id|> Kalau dipikir-pikir, Aku pake <|en|> rice cooker <|id|> buat bikin <|en|> pasta aglio olio <|id|> tadi, hasilnya lebih konsisten."
2903,<|en|> Fun fact: The <|id|> mual sudah berlangsung lebih dari 2 minggu.
2904,<|id|> Aku lagi baca buku Man's <|en|> Search for Meaning <|id|> yang isinya soal <|en|> financial psychology.
2905,<|id|> Jujur aja <|en|> I scheduled a check-up <|id|> untuk cek kondisi jantung.
2906,<|en|> I recommend The Crown <|id|> kalau kamu suka <|en|> genre action. <|id|> kan?
2907,"<|id|> Kalau dipikir-pikir, Tugasnya minta bikin <|en|> reflection paper <|id|> soal <|en|> mental health minimal 1500 <|id|> kata."
2908,<|id|> Opini publik soal ketimpangan ekonomi ini terpolarisasi banget di <|en|> media. <|id|> kan?
2909,"<|id|> Kalau dipikir-pikir, <|en|> My insomnia <|id|> kambuh lagi, kayaknya gara-gara kurang <|en|> exercise."
2910,"<|id|> Kalau dipikir-pikir, Kemarin aku berhasil <|en|> finish the questline <|id|> di <|en|> Genshin Impact <|id|> setelah 300 jam <|en|> grind."
2911,"<|en|> Honestly, I missed the bus <|id|> Damri tadi karena terlambat 15 menit."
2912,"<|id|> Menurutku sih, <|en|> The presentation <|id|> harus dikirim ke klien sebelum jam 10.00."
2913,<|id|> Sebenernya <|en|> I missed the <|id|> KRL tadi karena terlambat 2 menit.
2914,<|id|> Obat antibiotik ini harus diminum setiap 8 jam setelah makan.
2915,"<|id|> Sebenernya Panitia <|en|> webinar <|id|> nya kelelahan banget, butuh bantuan lebih banyak."
2916,"<|en|> Fun fact: <|id|> Aku beli tas tadi di Tokopedia, lagi ada <|en|> buy 1 get 1."
2917,"<|en|> To be honest, <|id|> Kita mau bikin <|en|> workshop <|id|> kolaborasi sama kampus lain."
2918,"<|en|> To be honest, <|id|> Aku rutin minum magnesium sekarang buat <|en|> boost immunity."
2919,"<|en|> Honestly, <|id|> Kamu masuk divisi <|en|> media <|id|> atau <|en|> sponsorship <|id|> di <|en|> coding community?"
2920,"<|id|> Sebenernya Aku beli <|en|> headphone <|id|> tadi di Zalora, lagi ada <|en|> cashback."
2921,"<|id|> Kalau dipikir-pikir, Aku beli jam tangan tadi di Lazada, lagi ada <|en|> double discount."
2922,"<|id|> Omong-omong, <|en|> The new <|id|> LRT di Jakarta lumayan ngurangin kemacetan."
2923,<|en|> We're planning a family trip <|id|> keluarga ke Bandung bulan Juni. kan?
2924,"<|en|> Meeting online <|id|> hari ini penuh banget, dari pagi sampe sore. kan?"
2925,"<|en|> Honestly, Program composting <|id|> di kampus kita berhasil kurangi sampah 40 persen."
2926,"<|id|> Menurutku sih, <|en|> I've been pulling 20 <|id|> hari berturut-turut begadang buat skripsi."
2927,"<|id|> Menurutku sih, <|en|> Have you tried <|id|> fitur <|en|> smart search <|id|> di <|en|> Figma <|id|> yang baru?"
2928,<|id|> Vaksin <|en|> influenza <|id|> wajib ya sebelum <|en|> travel <|id|> ke luar negeri.
2929,"<|en|> To be honest, I'm taking 7 days off <|id|> pas Lebaran nanti."
2930,<|en|> Have you tried <|id|> fitur <|en|> AI assistant <|id|> di <|en|> Trello <|id|> yang baru? kan?
2931,"<|en|> To be honest, <|id|> Gue lagi belajar <|en|> Go <|id|> buat bikin <|en|> mobile app."
2932,"<|id|> Omong-omong, <|en|> We're planning a family trip <|id|> keluarga ke Bali bulan Januari."
2933,<|id|> Sebenernya <|en|> I recommend Oppenheimer <|id|> kalau kamu suka <|en|> genre thriller.
2934,"<|en|> By the way, <|id|> Aku beli baju tadi di Tokopedia, lagi ada <|en|> free shipping."
2935,"<|id|> Omong-omong, <|en|> The new rework <|id|> di <|en|> Mobile Legends <|id|> banyak yang suka tapi aku kurang cocok."
2936,<|id|> Jujur aja Konsep <|en|> eigenvalue <|id|> banyak dipakai di bidang <|en|> data science.
2937,"<|en|> By the way, The monitor <|id|> udah di-update ke <|en|> iOS 18 <|id|> tapi tetep lemot."
2938,"<|en|> To be honest, <|id|> Kemarin aku berhasil <|en|> solo rank <|id|> di <|en|> Valorant <|id|> setelah 200 jam <|en|> grind."
2939,"<|en|> Honestly, <|id|> Kamu main <|en|> Dota 2 rank <|id|> berapa sekarang?"
2940,"<|id|> Omong-omong, Banjir di Pluit kemarin parah banget, akses jalan putus."
2941,"<|id|> Menurutku sih, <|en|> tablet <|id|> ku nge-<|en|> lag <|id|> terus, kayaknya harus di-install ulang deh."
2942,<|en|> The new <|id|> Korean <|en|> restaurant <|id|> di SCBD lagi rame banget di <|en|> social media.
2943,<|en|> The neurologist <|id|> bilang ada tanda awal diabetes yang harus diperhatikan.
2944,"<|en|> To be honest, I've been trying to reduce my carbon footprint <|id|> dengan cara naik transportasi umum."
2945,"<|en|> By the way, The birthday party <|id|> reuni kemarin seru banget, banyak yang hadir."
2946,"<|en|> By the way, <|id|> Kamu masuk divisi <|en|> media <|id|> atau dokumentasi di UKM fotografi?"
2947,"<|id|> Omong-omong, Kamu masuk divisi kreatif atau dekorasi di UKM fotografi?"
2948,<|id|> Jujur aja Kamu masuk divisi kreatif atau <|en|> sponsorship <|id|> di UKM fotografi?
2949,"<|id|> Jujur aja Koneksi <|en|> LAN <|id|> di sini parah banget, nge-<|en|> reformat <|id|> aja susah."
2950,"<|id|> Kalau dipikir-pikir, <|en|> The new <|id|> Korean <|en|> restaurant <|id|> di Senopati lagi rame banget di <|en|> social media."
2951,"<|en|> To be honest, <|id|> Tadi ada <|en|> workshop <|id|> di kampus, lumayan banyak yang ikut."
2952,"<|id|> Menurutku sih, <|en|> Folder Downloads <|id|> nya kemana ya? Kok ga ketemu di <|en|> Trello."
2953,"<|en|> Honestly, <|id|> Obat <|en|> metformin <|id|> ini harus diminum sekali sehari setelah makan."
2954,"<|en|> Honestly, Have you tried the tacos <|id|> di SCBD? Antrian-nya panjang banget."
2955,<|id|> Jujur aja <|en|> The earbuds <|id|> udah di-update ke <|en|> iOS 18 <|id|> tapi tetep lemot.
2956,"<|id|> Menurutku sih, Kemarin aku berhasil <|en|> get the achievement <|id|> di <|en|> Dota 2 <|id|> setelah 300 jam <|en|> grind."
2957,<|id|> Sebenernya <|en|> Folder Downloads <|id|> nya kemana ya? Kok ga ketemu di <|en|> Canva.
2958,<|en|> The resort <|id|> di sana <|en|> fully booked <|id|> pas tanggal itu. kan?
2959,"<|en|> By the way, <|id|> Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Seoul, <|id|> udah <|en|> booking sim card <|id|> belum?"
2960,"<|en|> To be honest, I marinated the salmon <|id|> semalam biar bumbu-nya meresap sempurna."
2961,<|id|> Kamu pakai <|en|> Slack <|id|> versi berapa? Yang baru ada fitur <|en|> auto-sync. <|id|> kan?
2962,"<|en|> Honestly, We're planning a family trip <|id|> keluarga ke Lombok bulan Desember."
2963,"<|en|> By the way, The tablet <|id|> udah di-update ke <|en|> the latest build <|id|> tapi tetep lemot."
2964,"<|en|> By the way, The earbuds <|id|> udah di-update ke <|en|> iOS 18 <|id|> tapi tetep lemot."
2965,"<|en|> To be honest, Folder Desktop <|id|> nya kemana ya? Kok ga ketemu di <|en|> Zoom."
2966,"<|id|> Omong-omong, Aku beli laptop tadi di <|en|> Shopee, <|id|> lagi ada <|en|> flash sale."
2967,"<|en|> To be honest, I'm taking 3 days off <|id|> pas Tahun Baru nanti."
2968,"<|en|> To be honest, <|id|> Kemarin aku beli <|en|> smartwatch <|id|> baru, <|en|> storage <|id|> nya gila sih."
2969,"<|en|> To be honest, <|id|> Kemarin aku berhasil <|en|> solo rank <|id|> di <|en|> PUBG <|id|> setelah 300 jam <|en|> grind."
2970,"<|en|> By the way, <|id|> Kamu pakai <|en|> Notion <|id|> versi berapa? Yang baru ada fitur <|en|> dark mode."
2971,"<|en|> To be honest, The mechanical keyboard <|id|> yang aku pakai buat <|en|> cooking <|id|> tuh mahal tapi beneran beda hasilnya."
2972,<|id|> Udah coba <|en|> Slack <|id|> belum? Katanya <|en|> AI assistant <|id|> nya keren banget.
2973,"<|id|> Menurutku sih, Ping aku lagi <|en|> 5ms, <|id|> susah <|en|> aim <|id|> beneran."
2974,"<|id|> Omong-omong, Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Tokyo, <|id|> udah <|en|> booking hotel <|id|> belum?"
2975,<|id|> Jujur aja <|en|> The seasonal event <|id|> di <|en|> Valorant <|id|> kasih <|en|> reward <|id|> yang bagus banget.
2976,"<|id|> Sebenernya Aku beli kamera tadi di Lazada, lagi ada <|en|> double discount."
2977,"<|id|> Omong-omong, Kemarin aku beli <|en|> monitor <|id|> baru, <|en|> battery life <|id|> nya gila sih."
2978,"<|en|> Sunrise <|id|> di Flores kemarin indah banget, <|en|> worth the effort."
2979,"<|id|> Omong-omong, BMKG bilang akan ada <|en|> heatwave <|id|> ekstrem minggu ini."
2980,"<|id|> Omong-omong, <|en|> I'm taking 7 days off <|id|> pas Idul Adha nanti."
2981,"<|id|> Omong-omong, <|en|> The VP <|id|> baru mulai kerja minggu depan."
2982,<|id|> Sebenernya Aku lagi nge-<|en|> cooking <|id|> setiap <|en|> weekend <|id|> buat hilangin stres.
2983,"<|id|> Omong-omong, <|en|> I missed the <|id|> MRT tadi karena terlambat 2 menit."
2984,"<|id|> Kata dokter, hasil <|en|> X-ray <|id|> aku perlu di-follow <|en|> up <|id|> minggu depan."
2985,<|id|> Jujur aja <|en|> Flash sale <|id|> Tokopedia jam 00.00 malem ini jangan sampe ketinggalan.
2986,"<|id|> Kalau dipikir-pikir, <|en|> The portfolio value <|id|> bulan ini lumayan bagus, naik 15 persen dari bulan lalu."
2987,"<|id|> Sebenernya <|en|> The office <|id|> pantry lagi renovasi, agak berisik."
2988,"<|id|> Jujur aja Aku beli <|en|> headphone <|id|> tadi di Tokopedia, lagi ada <|en|> buy 1 get 1."
2989,"<|id|> Minggu depan aku mau liburan ke Lombok, udah <|en|> booking hotel <|id|> belum?"
2990,"<|id|> Omong-omong, <|en|> The review for this <|id|> kamera rata-rata 200 bintang, lumayan bagus."
2991,<|en|> I need to submit my project proposal <|id|> sebelum <|en|> deadline <|id|> jam 12.00.
2992,"<|en|> To be honest, <|id|> Aku beli tas tadi di Tokopedia, lagi ada <|en|> double discount."
2993,"<|en|> The review for this <|id|> sepatu rata-rata 100 bintang, lumayan bagus."
2994,"<|id|> Omong-omong, Komunikasi dalam keluarga itu kunci, terutama soal <|en|> expectations."
2995,"<|en|> Honestly, She finally passed her thesis <|id|> setelah 25 kali sidang."
2996,<|id|> Sebenernya <|en|> She prepared special <|id|> kue lebaran buat Natal <|en|> celebration.
2997,"<|en|> By the way, Have you tried <|id|> fitur <|en|> offline mode <|id|> di <|en|> Discord <|id|> yang baru?"
2998,<|en|> Fun fact: The new <|id|> Thai <|en|> restaurant <|id|> di Cipete lagi rame banget di <|en|> social media.
2999,"<|id|> Kalau dipikir-pikir, <|en|> Have you tried the pad <|id|> thai di Kemang? Antrian-nya panjang banget."
3000,"<|id|> Menurutku sih, Kadang kita perlu <|en|> unlearn <|id|> kebiasaan lama buat bisa berkembang."
3001,"<|id|> Kalau dipikir-pikir, Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Tokyo, <|id|> udah <|en|> booking sim card <|id|> belum?"
3002,"<|id|> Menurutku sih, Panitia seminar nya kelelahan banget, butuh bantuan lebih banyak."
3003,<|id|> Sebenernya Kamu masuk divisi logistik atau publikasi di <|en|> coding community?
3004,<|id|> Konsep <|en|> eigenvalue <|id|> banyak dipakai di bidang <|en|> data science.
3005,<|en|> I've been trying to reduce my plastic waste <|id|> dengan cara naik transportasi umum.
3006,<|id|> Kamu masuk divisi <|en|> media <|id|> atau <|en|> sponsorship <|id|> di <|en|> English Club?
3007,"<|id|> Kalau dipikir-pikir, Udah nonton <|en|> Everything Everywhere <|id|> belum? Bagus banget <|en|> plot <|id|> nya."
3008,"<|en|> To be honest, <|id|> Aku beli kamera tadi di Zalora, lagi ada <|en|> buy 1 get 1."
3009,"<|id|> Jujur aja Aku beli laptop tadi di Zalora, lagi ada <|en|> cashback."
3010,"<|id|> Kalau dipikir-pikir, Kamu main <|en|> Apex Legends rank <|id|> berapa sekarang?"
3011,"<|id|> Menurutku sih, Obat <|en|> paracetamol <|id|> ini harus diminum 2 kali sehari setelah makan."
3012,<|en|> The hostel <|id|> di sana <|en|> fully booked <|id|> pas tanggal itu. kan?
3013,"<|id|> Menurutku sih, Aku beli laptop tadi di Zalora, lagi ada <|en|> cashback."
3014,"<|id|> Kalau dipikir-pikir, <|en|> We need to finalize the report <|id|> sebelum rapat besok."
3015,"<|en|> Honestly, Have you tried the hummus <|id|> di Cipete? Antrian-nya panjang banget."
3016,"<|en|> By the way, <|id|> Dokter kasih <|en|> referral <|id|> ke spesialis <|en|> cardiologist."
3017,<|id|> Setiap pagi aku selalu meditasi sebelum mulai kerja.
3018,<|en|> Fun fact: <|id|> Dokter bilang aku harus mulai <|en|> cardio <|id|> buat jaga <|en|> blood sugar.
3019,<|id|> Sebenernya Tugasnya minta bikin <|en|> case study <|id|> soal <|en|> AI ethics minimal 1000 <|id|> kata.
3020,"<|id|> Organisasi <|en|> English Club <|id|> lagi buka ketua baru baru, kamu mau daftar? kan?"
3021,"<|en|> By the way, Have you tried the bibimbap <|id|> di Cipete? Antrian-nya panjang banget."
3022,"<|id|> Menurutku sih, Kemarin aku berhasil <|en|> win the tournament <|id|> di <|en|> Minecraft <|id|> setelah 5 jam <|en|> grind."
3023,"<|id|> Kalau dipikir-pikir, <|en|> I recommend Interstellar <|id|> kalau kamu suka <|en|> genre comedy."
3024,"<|en|> By the way, Have you tried the local curry <|id|> di <|en|> Paris? <|id|> Enak banget katanya."
3025,"<|en|> There's a <|id|> lomba debat besok jam 15.30, ikut ga?"
3026,<|en|> Flash sale Tiktok Shop <|id|> jam 00.00 malem ini jangan sampe ketinggalan. kan?
3027,<|en|> She went on a camping solo <|id|> ke Flores minggu lalu.
3028,"<|id|> Jujur aja Stok buah-buahan di rumah udah habis, harus beli hari ini."
3029,"<|en|> Honestly, The How I Built This podcast <|id|> selalu kasih perspektif baru yang menarik."
3030,<|en|> We're planning a staycation <|id|> keluarga ke Lombok bulan Maret. kan?
3031,<|en|> The orthopedist <|id|> bilang ada tanda awal <|en|> thyroid disorder <|id|> yang harus diperhatikan.
3032,"<|id|> Omong-omong, <|en|> The <|id|> laptop udah di-update ke <|en|> Android 15 <|id|> tapi tetep lemot."
3033,<|en|> Fun fact: The <|id|> aurora di sana bikin aku takjub banget.
3034,<|en|> Fun fact: Have you tried the hummus <|id|> di SCBD? Antrian-nya panjang banget.
3035,"<|en|> By the way, <|id|> Kamu masuk divisi acara atau <|en|> sponsorship <|id|> di BEM?"
3036,"<|id|> Kalau dipikir-pikir, <|en|> I recommend Interstellar <|id|> kalau kamu suka <|en|> genre romance."
3037,<|en|> Flash sale Tiktok Shop <|id|> jam 20.00 malem ini jangan sampe ketinggalan.
3038,<|id|> Jujur aja <|en|> The CAC <|id|> kita bulan ini naik 25 persen dari <|en|> last quarter.
3039,"<|id|> Omong-omong, <|en|> I recommend The Crown <|id|> kalau kamu suka <|en|> genre romance."
3040,<|id|> Aku rutin minum <|en|> zinc <|id|> sekarang buat <|en|> boost immunity.
3041,<|id|> Jujur aja <|en|> Have you tried <|id|> fitur <|en|> live collaboration <|id|> di <|en|> GitHub <|id|> yang baru?
3042,<|id|> Jam <|en|> peak hours <|id|> di kantor itu biasanya antara jam 12.00 sampai 11.00.
3043,"<|en|> By the way, earbuds <|id|> ku nge-<|en|> lag <|id|> terus, kayaknya harus di-<|en|> reformat <|id|> deh."
3044,"<|id|> Sebenernya <|en|> Printer <|id|> kantor nge-macet lagi, paling ga enak kalau lagi banyak kerjaan."
3045,<|id|> Udah coba <|en|> Figma <|id|> belum? Katanya <|en|> live collaboration <|id|> nya keren banget.
3046,<|id|> Jujur aja Aku udah 20 kali bimbingan tapi hasilnya masih banyak revisi.
3047,<|id|> Izinkan dirimu untuk beristirahat tanpa merasa harus membenarkannya pada orang lain.
3048,"<|id|> Menurutku sih, <|en|> The <|id|> sayuran di <|en|> supermarket <|id|> tadi lagi <|en|> on sale 20 <|id|> persen."
3049,<|en|> Fun fact: <|id|> Gabung <|en|> community <|id|> sesama <|en|> cooking enthusiast <|id|> itu seru banget.
3050,"<|en|> My score <|id|> jelek banget, harus lebih niat <|en|> study."
3051,<|en|> The <|id|> susu di <|en|> supermarket <|id|> tadi lagi <|en|> on sale 50 <|id|> persen.
3052,"<|en|> Honestly, The trail to <|id|> Flores butuh waktu 6 jam untuk diselesaikan."
3053,"<|en|> Honestly, <|id|> Generasi muda harus lebih aktif terlibat dalam partisipasi politik demokrasi."
3054,"<|en|> By the way, <|id|> Gue lagi belajar <|en|> Rust <|id|> buat bikin <|en|> backend service."
3055,"<|en|> Honestly, <|id|> Tugasnya minta bikin <|en|> case study <|id|> soal <|en|> AI ethics minimal 500 <|id|> kata."
3056,"<|id|> Omong-omong, Jakarta's <|en|> nightlife <|id|> di Pejaten itu keren, banyak pilihan <|en|> entertainment."
3057,"<|en|> Honestly, My <|id|> kamera udah rusak, perlu beli yang baru sebelum ulang tahun."
3058,"<|en|> Honestly, <|id|> Kamu masuk divisi humas atau <|en|> sponsorship <|id|> di <|en|> coding community?"
3059,"<|en|> Honestly, The gardening <|id|> scene di Indonesia udah berkembang pesat belakangan ini."
3060,"<|id|> Kalau dipikir-pikir, <|en|> My blood sugar <|id|> kata dokter agak tinggi, harus kurangin gula."
3061,"<|en|> To be honest, She went on a camping solo <|id|> ke Raja Ampat minggu lalu."
3062,"<|id|> Omong-omong, Minggu depan aku mau liburan ke <|en|> Paris, <|id|> udah <|en|> booking sim card <|id|> belum?"
3063,"<|en|> Honestly, <|id|> Kadang kita perlu <|en|> unlearn <|id|> kebiasaan lama buat bisa berkembang."
3064,"<|id|> Menurutku sih, <|en|> Have you tried <|id|> fitur <|en|> live collaboration <|id|> di <|en|> Notion <|id|> yang baru?"
3065,"<|id|> Aku beli laptop tadi di Zalora, lagi ada <|en|> free shipping."
3066,"<|id|> Omong-omong, <|en|> The new rework <|id|> di <|en|> Minecraft <|id|> banyak yang suka tapi aku kurang cocok."
3067,"<|en|> By the way, <|id|> Minggu depan aku mau <|en|> backpacking <|id|> ke Bangkok, udah <|en|> booking travel insurance <|id|> belum?"
3068,<|id|> Sebenernya Pemerintah harus lebih serius tangani masalah plastik.
3069,"<|id|> Omong-omong, Tugasnya minta bikin <|en|> research paper <|id|> soal <|en|> biodiversity minimal 1500 <|id|> kata."
3070,<|en|> Fun fact: <|id|> Tugasnya minta bikin <|en|> lab report <|id|> soal <|en|> economic inequality minimal 1500 <|id|> kata.
3071,"<|id|> Menurutku sih, <|en|> I recommend Squid Game <|id|> kalau kamu suka <|en|> genre documentary."
3072,"<|id|> Jujur aja Aku beli laptop tadi di <|en|> Tiktok Shop, <|id|> lagi ada <|en|> double discount."
3073,<|id|> Jujur aja Aku <|en|> prefer <|id|> naik <|en|> bus <|id|> daripada <|en|> bus <|id|> kalau jaraknya jauh.
3074,"<|id|> Kalau dipikir-pikir, Acara seminar mahasiswa baru gimana, sukses?"
