id,text
16831,"<|id|> Menurut gue, ngerti<|en|> script<|id|> dan ngebangun<|en|> chemistry<|id|> sama lawan main itu krusial. Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja.<|en|> At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16832,"<|id|> Kalau ngeliatnya dari sisi<|en|> acting,<|id|> Dian Sastro tuh bener-bener punya spektrum yang luas. Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja. Semoga ke depannya makin banyak bakat baru yang bisa<|en|> shine<|id|> di industri ini."
16833,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Walaupun jadwal syutingnya padatnya minta ampun,<|en|> they still manage to perform well. So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16834,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy.<|id|> Walaupun jadwal syutingnya padatnya minta ampun,<|en|> they still manage to perform well. So yeah, don't forget<|id|> buat selalu<|en|> support<|id|> film lokal kesayangan kalian."
16835,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy.<|id|> Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja.<|en|> At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16836,"<|id|> Awal mulainya karir di<|en|> acting<|id|> tuh pasti banyak banget pertanyaan-pertanyaan di otaknya. Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja. Pokoknya gausah terlalu mikirin<|en|> haters, just focus on giving your best performance."
16837,"<|en|> I think it's crazy<|id|> gimana industri film sekarang perkembangannya cepat banget. Lagian, mengerjakannya butuh tim yang solid buat mengakomodir semua kebutuhan produksi.<|en|> Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16838,"<|id|> Menurut gue, ngerti<|en|> script<|id|> dan ngebangun<|en|> chemistry<|id|> sama lawan main itu krusial. Padahal<|en|>acting<|id|>-nya udah bagus, tapi kadang make-up-nya terlalu medok pas di layar.<|en|> Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16839,"<|en|> I think it's crazy<|id|> gimana industri film sekarang perkembangannya cepat banget.<|en|> Which means, we have to acknowledge<|id|> kerja keras mereka buat mendalami peran.<|en|> So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16840,"<|id|> Jujur aja, memerankan karakter pembunuh di film<|en|> thriller<|id|> itu pasti nggak gampang. Soalnya, menjalankan profesi ini tuh butuh mental yang sekuat<|en|> militant, you know. Anyway, I can't wait<|id|> buat nonton<|en|> project<|id|> mereka yang selanjutnya."
16841,"<|id|> Awal mulainya karir di<|en|> acting<|id|> tuh pasti banyak banget pertanyaan-pertanyaan di otaknya. Tapi ya gitu, kadang ada adegan yang agak<|en|> offensive<|id|> tapi tetep harus<|id|>di-<|en|>play.<|id|> Intinya, kita harus ngerti kalau<|en|> acting<|id|> itu<|en|> art<|id|> yang butuh dedikasi tinggi."
16842,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Padahal<|en|>acting<|id|>-nya udah bagus, tapi kadang make-up-nya terlalu medok pas di layar.<|en|> Anyway, I can't wait<|id|> buat nonton<|en|> project<|id|> mereka yang selanjutnya."
16843,"<|id|> Iya, kalau sutradaranya bisa memberikan arahan yang<|en|> clear,<|id|> pasti hasilnya bagus. Padahal<|en|>acting<|id|>-nya udah bagus, tapi kadang make-up-nya terlalu medok pas di layar.<|en|> Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16844,"<|id|> Kalau ngeliatnya dari sisi<|en|> acting,<|id|> Dian Sastro tuh bener-bener punya spektrum yang luas. Walaupun jadwal syutingnya padatnya minta ampun,<|en|> they still manage to perform well. So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16845,"<|id|> Kalo ngomongin soal film Aruna, filosofi ceritanya tuh nyampe banget ke penonton. Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik. Pokoknya gausah terlalu mikirin<|en|> haters, just focus on giving your best performance."
16846,"<|id|> Gimana ya caranya<|en|> impersonate<|id|> tokoh sejarah yang udah<|en|> popular<|id|> banget di masyarakat? Lagian, mengerjakannya butuh tim yang solid buat mengakomodir semua kebutuhan produksi. Semoga ke depannya makin banyak bakat baru yang bisa<|en|> shine<|id|> di industri ini."
16847,"<|id|> Gimana ya caranya<|en|> impersonate<|id|> tokoh sejarah yang udah<|en|> popular<|id|> banget di masyarakat? Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik.<|en|> So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16848,"<|id|> Banyak yang bilang masuk dunia modeling atau jadi penyanyi itu modal<|en|> pretty<|id|> doang. Karena jujur aja, menyebut sebuah karya itu sukses kan nggak cuma dari<|en|> box office.<|id|> Pokoknya gausah terlalu mikirin<|en|> haters, just focus on giving your best performance."
16849,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Walaupun jadwal syutingnya padatnya minta ampun,<|en|> they still manage to perform well. At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16850,"<|id|> Jujur aja, memerankan karakter pembunuh di film<|en|> thriller<|id|> itu pasti nggak gampang. Apalagi kalau lagi<|id|>di-<|en|>shoot,<|id|> ekspresi mukanya harus bener-bener dapet<|en|>feel<|id|>-nya. Intinya, kita harus ngerti kalau<|en|> acting<|id|> itu<|en|> art<|id|> yang butuh dedikasi tinggi."
16851,"<|id|> Awal mulainya karir di<|en|> acting<|id|> tuh pasti banyak banget pertanyaan-pertanyaan di otaknya. Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik.<|en|> So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16852,"<|en|> I think it's crazy<|id|> gimana industri film sekarang perkembangannya cepat banget. Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik. Semoga ke depannya makin banyak bakat baru yang bisa<|en|> shine<|id|> di industri ini."
16853,"<|id|> Menurut gue, ngerti<|en|> script<|id|> dan ngebangun<|en|> chemistry<|id|> sama lawan main itu krusial. Gausah bohong deh, jadi<|en|> public figure<|id|> itu nasib-nya kadang sering<|id|>di-<|en|>judge<|id|> netizen. Intinya, kita harus ngerti kalau<|en|> acting<|id|> itu<|en|> art<|id|> yang butuh dedikasi tinggi."
16854,"<|id|> Banyak yang bilang masuk dunia modeling atau jadi penyanyi itu modal<|en|> pretty<|id|> doang. Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja.<|en|> So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16855,"<|id|> Kalo ngomongin soal film Aruna, filosofi ceritanya tuh nyampe banget ke penonton. Gausah bohong deh, jadi<|en|> public figure<|id|> itu nasib-nya kadang sering<|id|>di-<|en|>judge<|id|> netizen.<|en|> So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16856,"<|id|> Kalo ngomongin soal film Aruna, filosofi ceritanya tuh nyampe banget ke penonton. Apalagi kalau lagi<|id|>di-<|en|>shoot,<|id|> ekspresi mukanya harus bener-bener dapet<|en|>feel<|id|>-nya. Intinya, kita harus ngerti kalau<|en|> acting<|id|> itu<|en|> art<|id|> yang butuh dedikasi tinggi."
16857,"<|id|> Jujur aja, memerankan karakter pembunuh di film<|en|> thriller<|id|> itu pasti nggak gampang. Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik. Pokoknya gausah terlalu mikirin<|en|> haters, just focus on giving your best performance."
16858,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Gausah bohong deh, jadi<|en|> public figure<|id|> itu nasib-nya kadang sering<|id|>di-<|en|>judge<|id|> netizen. Ya udahlah,<|en|> let's just enjoy the movie and appreciate their hard work."
16859,"<|id|> Jujur aja, memerankan karakter pembunuh di film<|en|> thriller<|id|> itu pasti nggak gampang. Soalnya, menjalankan profesi ini tuh butuh mental yang sekuat<|en|> militant, you know.<|id|> Kalo menurut gue sih,<|en|> we need more diverse roles<|id|> buat para aktor."
16860,"<|id|> Menurut gue, ngerti<|en|> script<|id|> dan ngebangun<|en|> chemistry<|id|> sama lawan main itu krusial. Soalnya, menjalankan profesi ini tuh butuh mental yang sekuat<|en|> militant, you know. Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16861,"<|id|> Banyak yang bilang masuk dunia modeling atau jadi penyanyi itu modal<|en|> pretty<|id|> doang. Apalagi kalau lagi<|id|>di-<|en|>shoot,<|id|> ekspresi mukanya harus bener-bener dapet<|en|>feel<|id|>-nya. Semoga ke depannya makin banyak bakat baru yang bisa<|en|> shine<|id|> di industri ini."
16862,"<|en|> I think it's crazy<|id|> gimana industri film sekarang perkembangannya cepat banget. Gausah bohong deh, jadi<|en|> public figure<|id|> itu nasib-nya kadang sering<|id|>di-<|en|>judge<|id|> netizen. Lagian,<|en|> nobody's perfect,<|id|> tapi usaha mereka buat totalitas tuh patut<|id|>di-<|en|>appreciate."
16863,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy. Which means, we have to acknowledge<|id|> kerja keras mereka buat mendalami peran. Makanya,<|en|> I really hope<|id|> industri film kita bisa makin maju dan<|id|>di-<|en|>appreciate."
16864,"<|en|> I think it's crazy<|id|> gimana industri film sekarang perkembangannya cepat banget. Soalnya, menjalankan profesi ini tuh butuh mental yang sekuat<|en|> militant, you know.<|id|> Intinya, kita harus ngerti kalau<|en|> acting<|id|> itu<|en|> art<|id|> yang butuh dedikasi tinggi."
16865,"<|id|> Kalau ngeliatnya dari sisi<|en|> acting,<|id|> Dian Sastro tuh bener-bener punya spektrum yang luas. Apalagi kalau lagi<|id|>di-<|en|>shoot,<|id|> ekspresi mukanya harus bener-bener dapet<|en|>feel<|id|>-nya. Ya udahlah,<|en|> let's just enjoy the movie and appreciate their hard work."
16866,"<|id|> Kalau ngeliatnya dari sisi<|en|> acting,<|id|> Dian Sastro tuh bener-bener punya spektrum yang luas. Walaupun jadwal syutingnya padatnya minta ampun,<|en|> they still manage to perform well.<|id|> Ya udahlah,<|en|> let's just enjoy the movie and appreciate their hard work."
16867,"<|id|> Iya, kalau sutradaranya bisa memberikan arahan yang<|en|> clear,<|id|> pasti hasilnya bagus. Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja.<|en|> At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16868,"<|id|> Kalau ngeliatnya dari sisi<|en|> acting,<|id|> Dian Sastro tuh bener-bener punya spektrum yang luas. Tapi ya gitu, kadang ada adegan yang agak<|en|> offensive<|id|> tapi tetep harus<|id|>di-<|en|>play.<|id|> Makanya,<|en|> I really hope<|id|> industri film kita bisa makin maju dan<|id|>di-<|en|>appreciate."
16869,"<|id|> Misal lu disuruh milih, mendingan main film indie atau<|en|> big budget movie?<|id|> Karena jujur aja, menyebut sebuah karya itu sukses kan nggak cuma dari<|en|> box office. At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16870,"<|id|> Iya, kalau sutradaranya bisa memberikan arahan yang<|en|> clear,<|id|> pasti hasilnya bagus. Karena jujur aja, menyebut sebuah karya itu sukses kan nggak cuma dari<|en|> box office.<|id|> Semoga ke depannya makin banyak bakat baru yang bisa<|en|> shine<|id|> di industri ini."
16871,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy.<|id|> Lagian, mengerjakannya butuh tim yang solid buat mengakomodir semua kebutuhan produksi.<|en|> At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16872,"<|id|> Kalau ngeliatnya dari sisi<|en|> acting,<|id|> Dian Sastro tuh bener-bener punya spektrum yang luas.<|en|> It's just that<|id|> kadang ekspektasi<|en|> fans<|id|> tuh bikin beban tersendiri buat<|en|> si<|id|> aktor. Kalo menurut gue sih,<|en|> we need more diverse roles<|id|> buat para aktor."
16873,"<|id|> Banyak yang bilang masuk dunia modeling atau jadi penyanyi itu modal<|en|> pretty<|id|> doang. Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik. Kalo menurut gue sih,<|en|> we need more diverse roles<|id|> buat para aktor."
16874,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Tapi ya gitu, kadang ada adegan yang agak<|en|> offensive<|id|> tapi tetep harus<|id|>di-<|en|>play.<|id|> Makanya,<|en|> I really hope<|id|> industri film kita bisa makin maju dan<|id|>di-<|en|>appreciate."
16875,"<|id|> Iya, kalau sutradaranya bisa memberikan arahan yang<|en|> clear,<|id|> pasti hasilnya bagus. Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja.<|en|> So yeah, don't forget<|id|> buat selalu<|en|> support<|id|> film lokal kesayangan kalian."
16876,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry. It's just that<|id|> kadang ekspektasi<|en|> fans<|id|> tuh bikin beban tersendiri buat<|en|> si<|id|> aktor. Semoga ke depannya makin banyak bakat baru yang bisa<|en|> shine<|id|> di industri ini."
16877,"<|id|> Iya, kalau sutradaranya bisa memberikan arahan yang<|en|> clear,<|id|> pasti hasilnya bagus. Padahal<|en|>acting<|id|>-nya udah bagus, tapi kadang make-up-nya terlalu medok pas di layar.<|en|> At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16878,"<|id|> Menurut gue, ngerti<|en|> script<|id|> dan ngebangun<|en|> chemistry<|id|> sama lawan main itu krusial. Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja. Kalo menurut gue sih,<|en|> we need more diverse roles<|id|> buat para aktor."
16879,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy.<|id|> Gausah bohong deh, jadi<|en|> public figure<|id|> itu nasib-nya kadang sering<|id|>di-<|en|>judge<|id|> netizen.<|en|> Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16880,"<|id|> Kalo ngomongin soal film Aruna, filosofi ceritanya tuh nyampe banget ke penonton.<|en|> Which means, we have to acknowledge<|id|> kerja keras mereka buat mendalami peran. Lagian,<|en|> nobody's perfect,<|id|> tapi usaha mereka buat totalitas tuh patut<|id|>di-<|en|>appreciate."
16881,"<|en|> I think it's crazy<|id|> gimana industri film sekarang perkembangannya cepat banget. Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja.<|en|> At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16882,"<|id|> Misal lu disuruh milih, mendingan main film indie atau<|en|> big budget movie? It's just that<|id|> kadang ekspektasi<|en|> fans<|id|> tuh bikin beban tersendiri buat<|en|> si<|id|> aktor.<|en|> So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16883,"<|id|> Misal lu disuruh milih, mendingan main film indie atau<|en|> big budget movie?<|id|> Apalagi kalau lagi<|id|>di-<|en|>shoot,<|id|> ekspresi mukanya harus bener-bener dapet<|en|>feel<|id|>-nya.<|en|> Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16884,"<|id|> Misal lu disuruh milih, mendingan main film indie atau<|en|> big budget movie? Which means, we have to acknowledge<|id|> kerja keras mereka buat mendalami peran. Lagian,<|en|> nobody's perfect,<|id|> tapi usaha mereka buat totalitas tuh patut<|id|>di-<|en|>appreciate."
16885,"<|id|> Gimana ya caranya<|en|> impersonate<|id|> tokoh sejarah yang udah<|en|> popular<|id|> banget di masyarakat?<|en|> It's just that<|id|> kadang ekspektasi<|en|> fans<|id|> tuh bikin beban tersendiri buat<|en|> si<|id|> aktor. Kalo menurut gue sih,<|en|> we need more diverse roles<|id|> buat para aktor."
16886,"<|id|> Awal mulainya karir di<|en|> acting<|id|> tuh pasti banyak banget pertanyaan-pertanyaan di otaknya.<|en|> It's just that<|id|> kadang ekspektasi<|en|> fans<|id|> tuh bikin beban tersendiri buat<|en|> si<|id|> aktor.<|en|> At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16887,"<|id|> Gimana ya caranya<|en|> impersonate<|id|> tokoh sejarah yang udah<|en|> popular<|id|> banget di masyarakat?<|en|> It's just that<|id|> kadang ekspektasi<|en|> fans<|id|> tuh bikin beban tersendiri buat<|en|> si<|id|> aktor.<|en|> So yeah, don't forget<|id|> buat selalu<|en|> support<|id|> film lokal kesayangan kalian."
16888,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy.<|id|> Apalagi kalau lagi<|id|>di-<|en|>shoot,<|id|> ekspresi mukanya harus bener-bener dapet<|en|>feel<|id|>-nya. Lagian,<|en|> nobody's perfect,<|id|> tapi usaha mereka buat totalitas tuh patut<|id|>di-<|en|>appreciate."
16889,"<|id|> Misal lu disuruh milih, mendingan main film indie atau<|en|> big budget movie?<|id|> Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja. Makanya,<|en|> I really hope<|id|> industri film kita bisa makin maju dan<|id|>di-<|en|>appreciate."
16890,"<|id|> Misal lu disuruh milih, mendingan main film indie atau<|en|> big budget movie?<|id|> Walaupun jadwal syutingnya padatnya minta ampun,<|en|> they still manage to perform well.<|id|> Ya udahlah,<|en|> let's just enjoy the movie and appreciate their hard work."
16891,"<|id|> Awal mulainya karir di<|en|> acting<|id|> tuh pasti banyak banget pertanyaan-pertanyaan di otaknya. Lagian, mengerjakannya butuh tim yang solid buat mengakomodir semua kebutuhan produksi.<|en|> At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16892,"<|en|> I think it's crazy<|id|> gimana industri film sekarang perkembangannya cepat banget. Tapi ya gitu, kadang ada adegan yang agak<|en|> offensive<|id|> tapi tetep harus<|id|>di-<|en|>play.<|id|> Semoga ke depannya makin banyak bakat baru yang bisa<|en|> shine<|id|> di industri ini."
16893,"<|id|> Banyak yang bilang masuk dunia modeling atau jadi penyanyi itu modal<|en|> pretty<|id|> doang. Soalnya, menjalankan profesi ini tuh butuh mental yang sekuat<|en|> militant, you know.<|id|> Intinya, kita harus ngerti kalau<|en|> acting<|id|> itu<|en|> art<|id|> yang butuh dedikasi tinggi."
16894,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy.<|id|> Soalnya, menjalankan profesi ini tuh butuh mental yang sekuat<|en|> militant, you know.<|id|> Kalo menurut gue sih,<|en|> we need more diverse roles<|id|> buat para aktor."
16895,"<|id|> Jujur aja, memerankan karakter pembunuh di film<|en|> thriller<|id|> itu pasti nggak gampang. Lagian, mengerjakannya butuh tim yang solid buat mengakomodir semua kebutuhan produksi.<|en|> Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16896,"<|id|> Kalo ngomongin soal film Aruna, filosofi ceritanya tuh nyampe banget ke penonton. Tapi ya gitu, kadang ada adegan yang agak<|en|> offensive<|id|> tapi tetep harus<|id|>di-<|en|>play.<|id|> Lagian,<|en|> nobody's perfect,<|id|> tapi usaha mereka buat totalitas tuh patut<|id|>di-<|en|>appreciate."
16897,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy.<|id|> Soalnya, menjalankan profesi ini tuh butuh mental yang sekuat<|en|> militant, you know.<|id|> Ya udahlah,<|en|> let's just enjoy the movie and appreciate their hard work."
16898,"<|id|> Awal mulainya karir di<|en|> acting<|id|> tuh pasti banyak banget pertanyaan-pertanyaan di otaknya. Soalnya, menjalankan profesi ini tuh butuh mental yang sekuat<|en|> militant, you know.<|id|> Intinya, kita harus ngerti kalau<|en|> acting<|id|> itu<|en|> art<|id|> yang butuh dedikasi tinggi."
16899,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy.<|id|> Walaupun jadwal syutingnya padatnya minta ampun,<|en|> they still manage to perform well.<|id|> Intinya, kita harus ngerti kalau<|en|> acting<|id|> itu<|en|> art<|id|> yang butuh dedikasi tinggi."
16900,"<|id|> Menurut gue, ngerti<|en|> script<|id|> dan ngebangun<|en|> chemistry<|id|> sama lawan main itu krusial. Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik.<|en|> Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16901,"<|id|> Awal mulainya karir di<|en|> acting<|id|> tuh pasti banyak banget pertanyaan-pertanyaan di otaknya.<|en|> It's just that<|id|> kadang ekspektasi<|en|> fans<|id|> tuh bikin beban tersendiri buat<|en|> si<|id|> aktor.<|en|> Anyway, I can't wait<|id|> buat nonton<|en|> project<|id|> mereka yang selanjutnya."
16902,"<|en|> Sometimes<|id|> kita suka lupa kalau artis juga<|en|> somebody<|id|> yang butuh<|en|> privacy.<|id|> Padahal<|en|>acting<|id|>-nya udah bagus, tapi kadang make-up-nya terlalu medok pas di layar. Intinya, kita harus ngerti kalau<|en|> acting<|id|> itu<|en|> art<|id|> yang butuh dedikasi tinggi."
16903,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik. Pokoknya gausah terlalu mikirin<|en|> haters, just focus on giving your best performance."
16904,"<|id|> Misal lu disuruh milih, mendingan main film indie atau<|en|> big budget movie?<|id|> Padahal<|en|>acting<|id|>-nya udah bagus, tapi kadang make-up-nya terlalu medok pas di layar.<|en|> Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16905,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Gausah bohong deh, jadi<|en|> public figure<|id|> itu nasib-nya kadang sering<|id|>di-<|en|>judge<|id|> netizen. Lagian,<|en|> nobody's perfect,<|id|> tapi usaha mereka buat totalitas tuh patut<|id|>di-<|en|>appreciate."
16906,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Karena jujur aja, menyebut sebuah karya itu sukses kan nggak cuma dari<|en|> box office. Anyway, I can't wait<|id|> buat nonton<|en|> project<|id|> mereka yang selanjutnya."
16907,"<|id|> Jujur aja, memerankan karakter pembunuh di film<|en|> thriller<|id|> itu pasti nggak gampang. Padahal<|en|>acting<|id|>-nya udah bagus, tapi kadang make-up-nya terlalu medok pas di layar.<|en|> So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16908,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja.<|en|> At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16909,"<|id|> Iya, kalau sutradaranya bisa memberikan arahan yang<|en|> clear,<|id|> pasti hasilnya bagus. Karena jujur aja, menyebut sebuah karya itu sukses kan nggak cuma dari<|en|> box office. So yeah, don't forget<|id|> buat selalu<|en|> support<|id|> film lokal kesayangan kalian."
16910,"<|id|> Banyak yang bilang masuk dunia modeling atau jadi penyanyi itu modal<|en|> pretty<|id|> doang. Kadang studio tuh suka pilih-pilihin<|en|> cast<|id|> yang emang udah punya nama besar aja. Ya udahlah,<|en|> let's just enjoy the movie and appreciate their hard work."
16911,"<|id|> Iya, kalau sutradaranya bisa memberikan arahan yang<|en|> clear,<|id|> pasti hasilnya bagus.<|en|> Which means, we have to acknowledge<|id|> kerja keras mereka buat mendalami peran. Ya udahlah,<|en|> let's just enjoy the movie and appreciate their hard work."
16912,"<|id|> Kalo ngomongin soal film Aruna, filosofi ceritanya tuh nyampe banget ke penonton. Walaupun jadwal syutingnya padatnya minta ampun,<|en|> they still manage to perform well.<|id|> Kalo menurut gue sih,<|en|> we need more diverse roles<|id|> buat para aktor."
16913,"<|id|> Menurut gue, ngerti<|en|> script<|id|> dan ngebangun<|en|> chemistry<|id|> sama lawan main itu krusial. Tapi ya gitu, kadang ada adegan yang agak<|en|> offensive<|id|> tapi tetep harus<|id|>di-<|en|>play. So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16914,"<|id|> Misal lu disuruh milih, mendingan main film indie atau<|en|> big budget movie?<|id|> Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik.<|en|> Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16915,"<|id|> Iya, kalau sutradaranya bisa memberikan arahan yang<|en|> clear,<|id|> pasti hasilnya bagus. Contohnya pas lagi<|en|> reading,<|id|> kita harus bisa ngebaca situasi dan merespon dengan baik.<|en|> So yes, that's why<|id|> gue<|en|> respect<|id|> banget sama orang-orang di balik layar."
16916,"<|id|> Kalau ngeliatnya dari sisi<|en|> acting,<|id|> Dian Sastro tuh bener-bener punya spektrum yang luas. Lagian, mengerjakannya butuh tim yang solid buat mengakomodir semua kebutuhan produksi. Kalo menurut gue sih,<|en|> we need more diverse roles<|id|> buat para aktor."
16917,"<|id|> Kalo ngomongin soal film Aruna, filosofi ceritanya tuh nyampe banget ke penonton. Tapi ya gitu, kadang ada adegan yang agak<|en|> offensive<|id|> tapi tetep harus<|id|>di-<|en|>play. At the end of the day,<|id|> karya yang bagus pasti bakal diingat terus."
16918,"<|id|> Awal mulainya karir di<|en|> acting<|id|> tuh pasti banyak banget pertanyaan-pertanyaan di otaknya. Karena jujur aja, menyebut sebuah karya itu sukses kan nggak cuma dari<|en|> box office. Alright,<|id|> itu sih pandangan gue soal dunia<|en|> entertainment<|id|> jaman sekarang."
16919,"<|id|> Menurut gue,<|en|> image<|id|> seorang aktor tuh penting banget di<|en|> entertainment industry.<|id|> Lagian, mengerjakannya butuh tim yang solid buat mengakomodir semua kebutuhan produksi. Semoga ke depannya makin banyak bakat baru yang bisa<|en|> shine<|id|> di industri ini."
16920,"<|id|> Sumpah ya, ngatur cashflow bulan ini bener-bener bikin pusing kepala.<|en|> I mean, my expenses<|id|> are<|en|> skyrocketing<|id|> gara-gara banyak banget<|en|> hidden fees<|id|> dari<|en|> subscription<|id|> yang lupa gue<|en|> cancel."
16921,"<|id|> Eh, tolong ajarin gue dong gimana caranya main saham yang aman buat pemula.<|en|> I don't want to blindly invest my money<|id|> tanpa ada fundamental<|en|> analysis<|id|> yang jelas."
16922,<|id|> Jujur gue agak nyesel kemaren fomo beli crypto pas harganya lagi di pucuk.<|en|> Now the market is crashing hard and my portfolio is literally bleeding red.
16923,"<|id|> Kemaren pas gajian, gue langsung alokasiin dua puluh persen buat<|en|> emergency fund. It's highly crucial to have liquid cash just in case<|id|> ada pengeluaran mendadak."
